Segment Length:,Segment Radius:,Terminal:,Parent:,Branch1:,Branch2:,Total Segments:
2.3486630569,0.0018968991,0,193,460,461,
24.4043663978,0.0014434444,1,193,,,
21.5482823223,0.0014974434,0,69,380,381,
4.2599125976,0.0019455953,0,69,462,463,
22.1231132887,0.001035788,1,21,,,
1.1037081123,0.0014338967,0,21,214,215,
12.0447326981,0.0018366499,0,179,354,355,
31.5841064276,0.0018497302,0,179,254,255,
0.0001689217,0.0000626,1,169,,,
4.2319128391,0.0018513204,0,169,328,329,
1.9381591762,0.0006270624,1,49,,,
9.8693632092,0.0025969361,0,49,234,235,
36.3135816471,0.0018849192,0,173,232,233,
1.3454230825,0.0024938965,0,173,238,239,
25.7320987051,0.0010902632,1,205,,,
26.419597067,0.0010831001,1,205,,,
0.0002491778,0.0000697,1,168,,,
9.6836390587,0.0026906327,0,168,230,231,
0.0005278901,0.0011837348,1,65,,,
5.4949603994,0.0001171923,1,65,,,
0.0001119396,0.0000551,1,144,,,
16.6498368521,0.0020054355,0,144,248,249,
29.9790540218,0.0020498831,0,135,240,241,
10.6336694041,0.0016493822,0,135,442,443,
0.0003623003,0.001571113,1,185,,,
12.2881874782,0.0001157718,1,185,,,
20.8689956946,0.0015280829,0,149,276,277,
1.3184106524,0.0017012315,0,149,374,375,
16.9729485186,0.0009187975,1,102,,,
21.4783286505,0.0012069533,0,102,440,441,
5.8629246044,0.0020586861,0,217,280,281,
1.8135224041,0.0020192647,0,217,356,357,
0.0001748811,0.0000652,1,212,,,
21.5980855019,0.0018847515,0,212,426,427,
5.8705730728,0.002037464,0,211,242,243,
19.9453380194,0.0018948806,0,211,236,237,
5.7963832501,0.0009764764,1,235,,,
1.4805845182,0.0017411648,0,235,430,431,
28.7844130876,0.0015918503,0,213,428,429,
1.9750674125,0.0021304412,0,213,274,275,
0.0015186637,0.0001473763,1,222,,,
4.3159110706,0.0020487462,0,222,282,283,
11.1214896878,0.0018631095,0,234,278,279,
12.7091575863,0.0010711536,1,234,,,
23.9722280209,0.0010407456,1,89,,,
0.0063242468,0.0017988797,0,89,404,405,
4.0637593018,0.0018759815,0,143,250,251,
0.9864972654,0.0016997123,0,143,416,417,
0.5407980248,0.0014245803,0,221,322,323,
8.4006503454,0.0016068861,0,221,266,267,
19.6238804013,0.0011942711,1,246,,,
10.7749595882,0.0016046181,0,246,392,393,
0.0004215922,0.000083,1,190,,,
2.1556404661,0.0020394965,0,190,342,343,
0.0003958373,0.0000944,1,207,,,
9.4887103561,0.0018492953,0,207,344,345,
0.0029124522,0.0001362906,1,182,,,
10.1281626388,0.0019465199,0,182,320,321,
27.6994255629,0.0011437059,1,175,,,
14.353258103,0.0013480141,1,175,,,
0.0002161874,0.0000731,1,194,,,
6.5448049535,0.0025035898,0,194,312,313,
24.7829878114,0.0013536741,0,145,300,301,
16.0722000527,0.0017549879,0,145,268,269,
22.2561138106,0.0011932101,1,127,,,
4.019667755,0.0014222513,0,127,334,335,
12.4726224775,0.0012087303,1,249,,,
11.7556381458,0.0012267535,1,249,,,
0.0184887938,0.0001982501,1,263,,,
13.8929498381,0.0017519732,0,263,314,315,
1.4498664566,0.0014002023,0,82,284,285,
16.1604134345,0.0009602434,1,82,,,
9.8388190514,0.0017375448,0,184,472,473,
12.4678471222,0.0010067484,1,184,,,
33.1355369973,0.0011302575,1,239,,,
24.576242316,0.0019436353,0,239,352,353,
7.5878433945,0.0012592596,1,226,,,
16.215712255,0.0010415038,1,226,,,
0.0056708744,0.0015688295,0,242,330,331,
15.4200871009,0.0012233357,1,242,,,
11.2307830659,0.0018064472,0,230,398,399,
5.3865514782,0.0012350201,0,230,296,297,
16.1677076557,0.0015451722,1,241,,,
15.5580244291,0.0015600926,1,241,,,
27.5521973003,0.0010105005,1,270,,,
19.0320403313,0.0011084198,1,270,,,
23.858464538,0.0010599982,1,187,,,
29.0073343246,0.0013777512,0,187,372,373,
0.0003994281,0.0014487196,1,148,,,
13.0959464729,0.0001076613,1,148,,,
0.000854987,0.0001130262,1,120,,,
10.2445706865,0.0020508993,0,120,360,361,
20.4914202301,0.0011772643,1,119,,,
30.1659796407,0.0010687783,1,119,,,
0.0008284925,0.0013712233,1,90,,,
2.504710148,0.000184923,1,90,,,
0.000542708,0.001233418,1,281,,,
5.193268113,0.0001247072,1,281,,,
3.9951663965,0.0019527732,0,139,378,379,
13.7808343317,0.0013883327,0,139,362,363,
0.0051423263,0.0013496932,1,262,,,
13.2226987453,0.0001895374,1,262,,,
19.1556928007,0.0008988341,1,171,,,
3.6053595328,0.0013646361,1,171,,,
8.4791922402,0.000987918,1,133,,,
8.7104067257,0.0009812957,1,133,,,
1.2745388117,0.0012715527,0,166,508,509,
10.0000017583,0.0009415323,1,166,,,
13.8698080236,0.001396277,0,164,388,389,
21.4111761699,0.0014457346,0,164,424,425,
0.0000587,0.0000524,1,156,,,
4.4027657663,0.0017592097,0,156,358,359,
25.5722832317,0.002299305,0,261,346,347,
18.8867740794,0.0012929854,1,261,,,
11.4426465107,0.0015149899,0,269,510,511,
10.6131391043,0.0010890452,1,269,,,
11.5484281137,0.0018295445,0,195,350,351,
20.3494810403,0.0011298297,1,195,,,
8.0215940537,0.0015233502,0,75,446,447,
24.4867797634,0.001386636,1,75,,,
9.6033427121,0.0017303051,0,257,364,365,
10.1979258141,0.0011268626,1,257,,,
10.6997621689,0.0010757762,1,248,,,
10.3993216315,0.0010834633,1,248,,,
11.8893736866,0.0015739652,0,153,484,485,
7.8906943187,0.0008921974,1,153,,,
6.0611884751,0.0018658323,0,197,332,333,
17.9450520402,0.0011515648,1,197,,,
5.8335219778,0.0016333628,0,209,448,449,
3.8660239603,0.0010946863,0,209,420,421,
10.0806061596,0.0012688297,1,278,,,
17.8401859928,0.0011000822,1,278,,,
28.8786721661,0.0013496237,1,326,,,
12.7764353907,0.0014743241,0,326,480,481,
14.2111700544,0.0010325143,1,265,,,
10.2455488728,0.0011205203,1,265,,,
0.0009664867,0.0013201887,1,163,,,
12.0249632174,0.0001250012,1,163,,,
29.3732816451,0.0011585187,1,125,,,
11.8464732565,0.001453764,1,125,,,
8.532536388,0.0014730827,0,152,422,423,
9.9999993698,0.0009725587,1,152,,,
4.8033057124,0.0017112268,0,253,494,495,
12.1431273059,0.0013479867,0,253,496,497,
17.7059083627,0.0012737859,1,255,,,
8.8764871707,0.0015137903,1,255,,,
0.0026917086,0.0001716898,1,312,,,
0.1021003671,0.002297903,0,312,348,349,
13.1514766196,0.0014367024,1,347,,,
2.9511444238,0.0019819824,0,347,370,371,
11.5826171526,0.0010536971,1,316,,,
19.126078474,0.0016291711,0,316,390,391,
0.0002781144,0.0000698,1,275,,,
5.022931348,0.001943445,0,275,436,437,
5.8583392735,0.0013549131,0,206,394,395,
2.0433113919,0.0014275077,0,206,402,403,
0.2652964453,0.0019395654,0,231,444,445,
3.060128096,0.000790112,1,231,,,
10.7063347688,0.001136594,1,311,,,
3.4160901892,0.0014938609,0,311,502,503,
5.6520099765,0.0011792438,1,291,,,
1.5628089625,0.0018272899,0,291,464,465,
0.0406836609,0.0013689754,1,299,,,
8.4071376416,0.0003610677,1,299,,,
11.0674615732,0.0013457678,1,320,,,
13.7165945537,0.001275471,1,320,,,
6.0599198542,0.0015640473,0,157,468,469,
14.7119440302,0.0009724304,1,157,,,
1.2759904989,0.0013825338,0,122,492,493,
13.6047110499,0.0013127177,0,122,408,409,
15.4886641628,0.0014550127,1,349,,,
12.1205420861,0.001546998,1,349,,,
0.0058079416,0.001372529,1,287,,,
9.9268025885,0.0002134641,1,287,,,
27.3560634679,0.0014630021,0,227,456,457,
17.9104183668,0.0010706322,1,227,,,
13.493924469,0.0010257167,1,154,,,
8.2961464674,0.0011583583,1,154,,,
1.0178867296,0.0017369634,0,298,386,387,
14.1261140255,0.0011283868,1,298,,,
7.0269499946,0.0012393513,1,202,,,
15.7151805341,0.0010134593,1,202,,,
26.376465039,0.0010020446,1,155,,,
10.1165584345,0.0012733067,1,155,,,
0.0001086037,0.0016143353,1,136,,,
14.6670808279,0.0000842,1,136,,,
3.687646924,0.0014945215,0,378,414,415,
11.9068809372,0.001091854,1,378,,,
12.6745527653,0.0010803455,1,308,,,
15.0288590201,0.0010352955,1,308,,,
4.7985005418,0.0013859476,1,351,,,
14.6337589984,0.0010487795,1,351,,,
14.3012015163,0.0012092602,1,251,,,
13.676918418,0.0012228293,1,251,,,
5.2537894475,0.0010579834,1,354,,,
6.7375595084,0.0009941945,1,354,,,
1.0918839632,0.0016479957,0,70,410,411,
0.5704823508,0.0013037125,0,70,466,467,
5.1284066561,0.001610183,0,280,454,455,
4.2967902038,0.0010373489,1,280,,,
2.5883555087,0.0011729634,1,138,,,
9.1019720107,0.0008565576,1,138,,,
11.2645764325,0.0010697064,1,355,,,
10.3047654276,0.0010937896,1,355,,,
10.2774080694,0.0012982107,0,245,434,435,
10.0085181928,0.0014240253,0,245,418,419,
7.2828561322,0.000940977,1,196,,,
7.5989842156,0.000931034,1,196,,,
3.0017762935,0.0011040998,1,369,,,
8.0128069492,0.0008637872,1,369,,,
0.9730572681,0.0014655502,0,396,438,439,
9.1544261769,0.0009528817,1,396,,,
12.0505675869,0.0011129159,1,191,,,
14.8866644688,0.0010556376,1,191,,,
5.6558882584,0.0012782781,1,386,,,
18.421677537,0.0009515207,1,386,,,
7.4075331894,0.0014023351,0,247,450,451,
18.370286961,0.0011562977,1,247,,,
27.7003602498,0.0009943946,1,405,,,
15.2167076241,0.0011550477,1,405,,,
0.2742702843,0.001024035,1,329,,,
4.2066829985,0.0005174573,1,329,,,
17.5848566137,0.0009746765,1,340,,,
6.8166807372,0.0012352417,1,340,,,
8.5965823413,0.001178646,1,309,,,
16.4594405109,0.0010019847,1,309,,,
12.3269377362,0.0016752352,0,233,486,487,
6.4571552512,0.0010914136,1,233,,,
0.0010003513,0.000107715,1,238,,,
2.8962928491,0.0015910917,0,238,432,433,
21.5595535363,0.0012617816,1,237,,,
15.3435440008,0.0013737658,1,237,,,
17.9490587042,0.0011145663,1,429,,,
10.0727626646,0.001287743,1,429,,,
13.8505777616,0.0009542203,1,404,,,
10.9387610048,0.0010122169,1,404,,,
2.9360695265,0.0018247322,0,353,482,483,
6.7366690893,0.0008996165,1,353,,,
18.1692554085,0.0010779609,1,410,,,
14.4233448889,0.0011420124,1,410,,,
0.0008841499,0.0012052712,1,229,,,
7.5417033952,0.0001254148,1,229,,,
14.3429091769,0.0012249527,1,223,,,
12.2464761688,0.0012743122,1,223,,,
1.2404650694,0.0017960935,0,356,458,459,
6.7396614354,0.0009654218,1,356,,,
5.830065062,0.0011832071,1,318,,,
7.1425480611,0.0011246459,1,318,,,
7.8372256786,0.0014451544,0,328,452,453,
5.693358996,0.0009582962,1,328,,,
4.4102315774,0.0011884991,1,416,,,
12.8602306824,0.0009094986,1,416,,,
3.1953379289,0.0011770661,1,448,,,
6.0607967035,0.0010029923,1,448,,,
4.5739857689,0.0012373343,1,398,,,
5.1209569366,0.0012028819,1,398,,,
0.0000557,0.0014626445,1,374,,,
7.7291385362,0.0000758,1,374,,,
1.0966788025,0.0016844488,0,444,474,475,
3.5730525268,0.0008369581,1,444,,,
13.4575426,0.0015837759,1,200,,,
33.0878774796,0.0012647886,1,200,,,
0.0344427243,0.0017600062,0,203,476,477,
18.0657414296,0.0010649978,1,203,,,
5.3884373721,0.0012113936,1,361,,,
4.9869995597,0.0015306063,0,361,470,471,
11.6867781461,0.0009634164,1,397,,,
9.6083535794,0.0010117553,1,397,,,
17.1520192773,0.0012936808,0,366,506,507,
16.9107694181,0.0010596099,1,366,,,
0.1235650041,0.0014554307,1,465,,,
3.0734230915,0.0006517181,1,465,,,
8.67351007,0.0009936161,1,272,,,
2.9095099187,0.0015509118,0,272,490,491,
7.8156761464,0.0010326584,1,458,,,
9.7768001452,0.0014652545,0,458,478,479,
7.0312833116,0.0014672989,0,462,498,499,
26.8895586046,0.0011765597,1,462,,,
2.132511079,0.0012427955,1,475,,,
6.2761893752,0.000948852,1,475,,,
0.0137068372,0.0014670354,1,333,,,
15.2657569033,0.0002539483,1,333,,,
10.1063092576,0.0010158341,1,436,,,
19.2557449921,0.0016425399,0,436,488,489,
18.469104043,0.0011739259,1,324,,,
16.2919698328,0.0012113196,1,324,,,
0.4719168788,0.001578432,1,426,,,
8.8174106783,0.0007592014,1,426,,,
6.2801862889,0.0013637329,1,483,,,
14.5263632184,0.0011058169,1,483,,,
20.6359530278,0.0010655922,1,473,,,
10.1764220706,0.0012715938,1,473,,,
22.7284218385,0.0009523019,1,368,,,
11.3959322885,0.0011316953,1,368,,,
24.0473923528,0.0012415154,1,342,,,
17.2574489614,0.0013488851,1,342,,,
0.000512552,0.0013457787,1,343,,,
3.3739238454,0.0001494082,1,343,,,
20.0846460983,0.0010578419,1,476,,,
