Segment Length:,Segment Radius:,Terminal:,Parent:,Branch1:,Branch2:,Total Segments:
3.5739828998,0.0009417491,1,490,,,
3.6153621452,0.0009390428,1,490,,,
5.2584204383,0.0009066197,1,484,,,
5.7992142496,0.0008847013,1,484,,,
7.3150753839,0.0009158683,1,225,,,
4.728418311,0.0010214304,1,225,,,
5.7873580835,0.0007725357,1,423,,,
4.0771720002,0.0008432355,1,423,,,
7.819103659,0.000848939,1,488,,,
9.2049047946,0.0008150062,1,488,,,
6.8834922912,0.0008241642,1,351,,,
6.2579892396,0.0008440288,1,351,,,
5.3454262137,0.0008643487,1,281,,,
7.2580212868,0.0008007188,1,281,,,
4.021210338,0.0010650894,1,486,,,
2.9748170576,0.001148445,1,486,,,
0.2208677065,0.0011306016,1,413,,,
2.2209477317,0.000634904,1,413,,,
9.3610804723,0.0008235816,1,339,,,
8.5785429353,0.0008417532,1,339,,,
