Segment Length:,Segment Radius:,Terminal:,Parent:,Branch1:,Branch2:,Total Segments:
17.3154171183,0.0009846388,1,185,,,
0.0886883477,0.0012378105,0,134,296,297,
0.0353270641,0.0016944599,0,134,240,241,
7.0050145881,0.0012636903,0,180,318,319,
18.643265011,0.001387925,0,180,324,325,
25.3632715272,0.0013617398,0,102,236,237,
17.6488460808,0.0009897191,1,102,,,
0.0021575231,0.0012892449,1,144,,,
5.592567769,0.0001806847,1,144,,,
0.0005945891,0.0013606577,1,232,,,
12.4814595759,0.0001130412,1,232,,,
9.0555241135,0.0021638292,0,117,262,263,
18.3282162702,0.0010669893,1,117,,,
13.5748974963,0.0011085525,0,229,442,443,
17.0952900859,0.0014295928,0,229,428,429,
3.5631082828,0.0015213483,0,112,290,291,
15.8743671442,0.0016673414,0,112,332,333,
30.6812178349,0.0010730312,1,142,,,
1.5132545572,0.0020944954,0,142,378,379,
18.3440044049,0.0010356062,1,170,,,
10.7310822897,0.0011841515,1,170,,,
0.0004122918,0.0013504795,1,127,,,
10.2971597793,0.0001074261,1,127,,,
2.8118531892,0.0011409615,1,223,,,
10.6043367105,0.0008187443,1,223,,,
4.5578161006,0.0017709983,0,179,312,313,
7.5562438481,0.0020712727,0,179,346,347,
40.1287307643,0.002079809,0,201,268,269,
18.5524861359,0.0017975484,0,201,294,295,
11.2371440399,0.0010304252,1,194,,,
6.5304404445,0.0019169884,0,194,302,303,
0.0038518267,0.0001779172,1,225,,,
0.2408934994,0.001737216,0,225,492,493,
0.0010239405,0.0012447309,1,216,,,
8.8310663268,0.0001291638,1,216,,,
13.8679453163,0.001424302,0,238,282,283,
9.2464129652,0.0018196259,0,238,306,307,
0.3600499093,0.0011373372,0,105,272,273,
13.122535305,0.0009316924,1,105,,,
0.3547861378,0.0016075454,0,214,356,357,
18.9303834211,0.0009671539,1,214,,,
0.0009873277,0.0001242892,1,254,,,
4.3360772262,0.0020790825,0,254,354,355,
21.9150319644,0.001019701,1,169,,,
32.2706993156,0.0013721633,0,169,448,449,
6.0203238812,0.0009399364,1,264,,,
13.2572704189,0.0007715958,1,264,,,
0.030198246,0.0017452441,0,151,280,281,
9.4213806003,0.0020990911,0,151,392,393,
0.0025582131,0.000129131,1,107,,,
7.8927020226,0.0021532872,0,107,284,285,
24.5462891854,0.0013004975,0,103,286,287,
15.6518331015,0.0008957086,1,103,,,
0.3714503236,0.0014611643,0,274,298,299,
1.526532939,0.0011580195,0,274,456,457,
4.543295922,0.0011666086,1,262,,,
9.1186287412,0.0009801342,1,262,,,
7.2035920351,0.0009944783,1,277,,,
0.4400919003,0.0020225419,0,277,320,321,
0.0016725075,0.0012990461,1,278,,,
20.3724994683,0.0001236532,1,278,,,
3.9583521526,0.0022821418,0,97,326,327,
11.0689020291,0.0008642398,1,97,,,
8.6597485848,0.0011221769,1,242,,,
7.0217261986,0.0011825695,1,242,,,
0.0010478045,0.0001121113,1,206,,,
0.0885596347,0.0022086059,0,206,310,311,
0.00000815,0.0000347,1,255,,,
1.3892390603,0.0017975111,0,255,454,455,
9.6058061476,0.0010304026,1,228,,,
22.8581965999,0.0008296214,1,228,,,
1.2863636227,0.0012450114,0,280,474,475,
11.7836664235,0.0009375933,1,280,,,
0.0044280922,0.0001643733,1,55,,,
2.7218829048,0.0016980918,0,55,504,505,
20.8820764485,0.0017336993,0,257,408,409,
10.3621156414,0.0010502489,1,257,,,
0.0734895113,0.0014433219,0,123,350,351,
11.9738944955,0.0008850691,1,123,,,
1.6566731147,0.0016281093,0,263,342,343,
9.4321014105,0.0010328278,1,263,,,
6.2737041261,0.0008861286,1,126,,,
6.8694987133,0.001488086,0,126,502,503,
16.9196300058,0.0012645063,1,293,,,
22.6444401196,0.0019705982,0,293,374,375,
11.3856785646,0.0015215378,0,252,336,337,
13.2646323761,0.0011168676,1,252,,,
0.084689739,0.0003132403,1,219,,,
0.197388345,0.0019883807,0,219,328,329,
17.9560592797,0.0010245341,1,137,,,
16.0008600371,0.0010544921,1,137,,,
16.668727416,0.0009494183,1,230,,,
15.5616078847,0.000965872,1,230,,,
2.2820826567,0.0018760039,0,285,440,441,
7.2270555798,0.0009988734,1,285,,,
11.3174555035,0.0012680267,1,213,,,
15.6616342475,0.0011691126,1,213,,,
0.0003048789,0.0000751,1,231,,,
1.4533871623,0.0013875465,0,231,422,423,
0.1464216513,0.0015280224,0,288,370,371,
4.603963708,0.0019008598,0,288,334,335,
0.560926718,0.0015773443,0,315,434,435,
1.0619909953,0.0014311571,0,315,424,425,
0.0009865107,0.0012877415,1,217,,,
11.4808325599,0.0001239826,1,217,,,
0.0211250709,0.0016550824,1,243,,,
12.3827876185,0.0003363679,1,243,,,
0.4380881339,0.001290836,0,327,368,369,
1.0750188158,0.001570009,0,327,430,431,
6.1777446091,0.001205973,1,312,,,
9.0449190533,0.0010963366,1,312,,,
23.2015392131,0.0007568082,1,118,,,
9.518553546,0.0009456323,1,118,,,
3.792503776,0.0010494663,1,209,,,
2.6860716583,0.0011439857,1,209,,,
10.6509054875,0.0010886968,1,306,,,
0.1944724955,0.0013571154,0,306,366,367,
23.4040160389,0.001198341,1,189,,,
11.958249153,0.0014173794,1,189,,,
0.8762496869,0.0011254909,0,253,404,405,
5.6059956129,0.0018775753,0,253,420,421,
9.6670693237,0.0009665983,1,193,,,
6.6133381546,0.0010628318,1,193,,,
11.6803767699,0.000880168,1,304,,,
17.8310809261,0.0012582505,0,304,482,483,
0.0032144314,0.0001296558,1,190,,,
13.5890198903,0.0022749457,0,190,384,385,
12.2957078278,0.0017417238,0,269,462,463,
12.4090556165,0.0013780249,1,269,,,
25.6522682277,0.0010454179,1,266,,,
28.1923346344,0.0013605187,0,266,376,377,
0.9780268995,0.0013995532,0,139,386,387,
2.8413266065,0.0012394393,0,139,436,437,
5.237263598,0.0010809889,1,162,,,
6.9119102612,0.0010085509,1,162,,,
17.5331160646,0.0011465615,1,158,,,
25.1012544379,0.0010481858,1,158,,,
11.8785406512,0.0010886493,1,203,,,
9.236913746,0.0011593033,1,203,,,
8.3706999839,0.0010280258,1,343,,,
8.3398146513,0.0010289762,1,343,,,
13.5754894704,0.0010044176,1,334,,,
16.8901462625,0.0009510313,1,334,,,
4.3737575497,0.0006964266,1,326,,,
15.3251577641,0.0014384048,0,326,478,479,
5.4501217451,0.0015292396,1,45,,,
14.7799761935,0.0011916772,1,45,,,
0.0023026649,0.0001816963,1,311,,,
1.6582760023,0.0019685618,0,311,488,489,
0.0003120696,0.0013599263,1,357,,,
17.1695222477,0.0000888,1,357,,,
4.9412739672,0.0015502575,0,245,380,381,
22.8977076745,0.0016231485,0,245,412,413,
21.2243064823,0.0010146318,1,378,,,
23.8344239827,0.0013076446,0,378,382,383,
0.006416629,0.0013026172,1,381,,,
10.7189647681,0.0002037536,1,381,,,
9.4226184314,0.0015765116,0,353,508,509,
5.0271993242,0.0018547985,0,353,418,419,
8.7756695947,0.0009138108,1,358,,,
0.486803122,0.0011820153,0,358,498,499,
18.0166648288,0.0010041969,1,224,,,
7.4096573322,0.0012539723,1,224,,,
9.3343328988,0.0014119802,1,202,,,
15.1724059589,0.0012505061,1,202,,,
11.1201238606,0.0019868013,0,275,400,401,
9.1666848827,0.0009235973,1,275,,,
0.0003805451,0.0000853,1,166,,,
6.0740621731,0.0020585865,0,166,452,453,
1.8227854281,0.0007832674,1,131,,,
15.4635399641,0.0018811281,0,131,500,501,
4.6038906851,0.0010967374,1,115,,,
15.3358191022,0.0008118152,1,115,,,
10.7907508751,0.0015352971,0,392,444,445,
0.0127169998,0.001475232,0,392,450,451,
15.6453209861,0.0011365382,1,53,,,
6.992953922,0.0013900006,1,53,,,
3.8452339512,0.0008373813,1,346,,,
3.3287425815,0.0008681283,1,346,,,
13.6824547632,0.0009087638,1,152,,,
8.4282556809,0.0012953791,0,152,510,511,
8.0397435152,0.0014156474,1,302,,,
15.6393534571,0.0011987012,1,302,,,
22.2806568564,0.0013002883,0,210,446,447,
22.4387984649,0.0010325168,1,210,,,
0.0001507242,0.0000633,1,379,,,
4.0874126615,0.0016229536,0,379,426,427,
0.0002931207,0.00131338,1,226,,,
3.1801857326,0.0001286883,1,226,,,
6.0990958459,0.0011275165,1,156,,,
6.8867918429,0.0010937927,1,156,,,
0.2809746187,0.0016173173,0,385,476,477,
12.3537862423,0.0011304927,1,385,,,
12.4363392582,0.001739284,0,347,480,481,
4.9332402688,0.0009330536,1,347,,,
11.677208816,0.0010288186,1,325,,,
9.8476897015,0.0010735937,1,325,,,
5.2648875788,0.0012346388,1,329,,,
19.1168212432,0.0008944031,1,329,,,
15.9581722465,0.0012025805,1,413,,,
1.3445133639,0.0012564716,0,413,484,485,
15.2082966218,0.0011082451,1,241,,,
18.328462231,0.0010577291,1,241,,,
13.9938113481,0.0009614069,1,335,,,
22.5399843381,0.0013663528,0,335,464,465,
1.5347420959,0.0010573967,1,195,,,
6.4991401524,0.0007371109,1,195,,,
9.2818995592,0.0010233979,1,328,,,
0.3221679618,0.001336557,0,328,438,439,
10.5450148313,0.0008832065,1,359,,,
6.6579267446,0.0009908075,1,359,,,
6.2227213578,0.0010854288,1,435,,,
11.4650356117,0.0009316496,1,435,,,
9.4930605222,0.0010907364,1,320,,,
11.4977967875,0.0016651429,0,320,506,507,
0.0007151012,0.0011063812,1,240,,,
3.5330067398,0.0001319655,1,240,,,
8.758897088,0.0011842352,1,400,,,
10.1186499856,0.0011422724,1,400,,,
0.0016819543,0.0012982415,1,410,,,
11.801826274,0.0001418475,1,410,,,
0.00000715,0.0013720671,1,271,,,
7.314346766,0.0000431,1,271,,,
6.3710542275,0.0009167236,1,401,,,
8.5665587865,0.001275863,0,401,490,491,
22.3374985788,0.001781547,0,395,466,467,
16.4484527111,0.0012773075,1,395,,,
7.3450215586,0.0017396035,0,295,472,473,
0.9292767461,0.0006499014,1,295,,,
11.3612260366,0.0007914852,1,281,,,
5.4137077065,0.0009526325,1,281,,,
0.00009,0.0015842528,1,163,,,
12.5509725122,0.000082,1,163,,,
11.4654149838,0.0010812822,1,197,,,
5.5076716723,0.0012988066,1,197,,,
0.0000249,0.0017414521,1,354,,,
7.0726814776,0.0000754,1,354,,,
0.0013975609,0.0013644507,1,431,,,
11.9430815647,0.0001419128,1,431,,,
0.0233063979,0.0017701557,1,452,,,
17.128807961,0.0003399762,1,452,,,
16.4345249439,0.0008678417,1,91,,,
12.3511446233,0.0009320796,1,91,,,
0.0014680432,0.001471431,1,167,,,
3.4667606601,0.0002110783,1,167,,,
9.3125910748,0.0013662118,1,454,,,
12.5594487366,0.0012677774,1,454,,,
5.2192486779,0.0010735199,1,298,,,
18.8296303445,0.0007789358,1,298,,,
19.3428683816,0.0011810369,1,418,,,
14.5559659694,0.0012680414,1,418,,,
14.9446819455,0.001110381,1,371,,,
17.3802497957,0.001069251,1,371,,,
10.9748173259,0.0013316444,1,420,,,
11.9206214813,0.0013044062,1,420,,,
0.0003647162,0.0012575352,1,351,,,
13.0904035036,0.0000914,1,351,,,
8.5888604528,0.0008070836,1,427,,,
2.7796490455,0.001070052,1,427,,,
9.3717152118,0.0009990048,1,165,,,
17.6676585024,0.0008525652,1,165,,,
9.1007103405,0.0015026985,1,375,,,
9.6468201301,0.0014809644,1,375,,,
0.0952131482,0.0012395797,1,451,,,
6.0330736781,0.0004393534,1,451,,,
12.2364418754,0.0012921103,1,259,,,
10.5675844083,0.0013403538,1,259,,,
17.36125197,0.0009690801,1,211,,,
16.8886821737,0.0009757892,1,211,,,
0.0017506592,0.0013534517,1,153,,,
18.8377644243,0.000132888,1,153,,,
6.3747074118,0.0009364288,1,387,,,
9.2937777837,0.0008522004,1,387,,,
8.0581017942,0.001489206,1,397,,,
11.6710746359,0.0013574857,1,397,,,
8.2612170927,0.0012151267,1,309,,,
16.0747339935,0.0010288371,1,309,,,
26.1688774827,0.0010310852,1,301,,,
6.1159861651,0.0014829421,1,301,,,
6.77223588,0.0013513126,1,441,,,
12.3902185473,0.001161901,1,441,,,
11.9740590177,0.0011901696,1,384,,,
11.6116738306,0.0011993487,1,384,,,
13.2137050777,0.0009790749,1,407,,,
12.9331444223,0.0009843421,1,407,,,
