Segment Length:,Segment Radius:,Terminal:,Parent:,Branch1:,Branch2:,Total Segments:
5.8277859559,0.0015952359,0,114,448,449,
0.0261181603,0.0020410021,0,197,288,289,
1.2140946745,0.0014127569,0,197,272,273,
12.7131627401,0.0011112174,0,112,240,241,
4.6794460285,0.0010633676,0,112,440,441,
0.0003926805,0.0000868,1,91,,,
1.4708463037,0.0010934975,0,91,476,477,
0.4431847786,0.0014051651,0,144,252,253,
5.9420253102,0.0008229062,1,144,,,
11.656269034,0.0013243941,0,127,270,271,
7.5697731288,0.0009109782,1,127,,,
5.6236060017,0.0006191905,1,162,,,
2.1105643108,0.0007910945,1,162,,,
4.0705836541,0.0017634155,0,146,282,283,
5.0116064076,0.0011112371,0,146,402,403,
11.694011522,0.0008494921,1,194,,,
11.9182629055,0.0010612137,0,194,366,367,
3.8734750128,0.001205029,0,200,354,355,
0.2934286831,0.0010324337,0,200,398,399,
9.3714509117,0.0009053219,1,103,,,
9.0697759979,0.0009127579,1,103,,,
9.2460460523,0.0010607889,1,211,,,
5.8832762507,0.0015719353,0,211,314,315,
0.0030366818,0.001107267,1,220,,,
5.754686424,0.0001678212,1,220,,,
3.7713594347,0.0012380554,0,164,494,495,
3.2938079602,0.000813161,1,164,,,
6.3071991054,0.0017847154,0,141,274,275,
7.3183399492,0.0008995816,1,141,,,
9.185355983,0.0009384052,1,191,,,
3.0520120504,0.0012054026,0,191,508,509,
2.501095646,0.001196227,0,40,304,305,
9.1418762831,0.0019899035,0,40,260,261,
8.7138434667,0.0007346988,1,199,,,
3.5558745321,0.000919232,1,199,,,
14.8074256367,0.0010408361,1,224,,,
1.1826900573,0.0010882057,0,224,380,381,
10.0290043894,0.0011315553,0,145,464,465,
2.4815984884,0.0011563346,0,145,364,365,
0.014439391,0.0011514989,1,156,,,
3.420770978,0.0002935079,1,156,,,
3.9806547087,0.0007219321,1,208,,,
2.4434406259,0.0008156137,1,208,,,
2.9487981876,0.0013757267,0,249,320,321,
2.6067750316,0.0016249415,0,249,278,279,
7.580287286,0.0008524647,1,154,,,
6.8823042232,0.0008733017,1,154,,,
8.3289709632,0.0014065325,0,209,296,297,
5.6329394202,0.0008933617,1,209,,,
16.389100312,0.0007721129,1,71,,,
7.6381593265,0.0009344851,1,71,,,
0.0397166777,0.0002539205,1,153,,,
4.9774031709,0.0014778458,0,153,446,447,
0.5009697792,0.001241447,1,226,,,
8.1090164386,0.0006189264,1,226,,,
1.172560661,0.0010486829,0,219,498,499,
2.3378096364,0.0010919989,0,219,454,455,
0.4967484337,0.0015473415,0,244,342,343,
5.045922378,0.0011027291,0,244,352,353,
8.8144558085,0.0013465921,0,109,372,373,
0.8414577743,0.0011105876,0,109,330,331,
0.4163014131,0.0010252693,0,261,338,339,
2.0963386761,0.0013957326,0,261,356,357,
4.518953426,0.0010804739,0,136,318,319,
1.126447151,0.0010694615,0,136,390,391,
4.573812958,0.0015748222,0,230,306,307,
11.6422482891,0.0010068116,1,230,,,
4.2460672608,0.0009284583,1,94,,,
5.0489092672,0.0008891187,1,94,,,
6.9234607974,0.0012540263,0,143,422,423,
3.5889951471,0.0011459728,0,143,340,341,
7.5025256828,0.0018102359,0,218,312,313,
1.0083635666,0.0011892277,0,218,384,385,
1.5730190764,0.0013579618,0,126,292,293,
3.5592558965,0.0007470062,1,126,,,
7.7198887592,0.001180576,0,290,370,371,
4.8503956214,0.0008336461,1,290,,,
1.9909226053,0.0009665153,1,206,,,
11.356776904,0.000625401,1,206,,,
0.0073928832,0.0002341552,1,264,,,
0.4563296689,0.0014001487,0,264,350,351,
11.515336524,0.0011783428,0,157,334,335,
9.5013249539,0.0009104966,1,157,,,
0.0010496092,0.0013788524,1,160,,,
10.1108578208,0.0001391803,1,160,,,
0.1206413518,0.0015385179,0,173,434,435,
0.4207873803,0.0012420546,0,173,308,309,
12.9418411181,0.000847937,1,248,,,
7.8768995096,0.0009600056,1,248,,,
0.0816555377,0.0014488076,0,282,346,347,
3.5507244894,0.000807386,1,282,,,
0.3858408727,0.0011110094,0,303,408,409,
1.3609732643,0.000705625,1,303,,,
3.2486918264,0.0008555265,1,181,,,
4.0341611497,0.0008104427,1,181,,,
0.0078672729,0.0010672672,0,288,412,413,
1.9067560521,0.0015988253,0,288,324,325,
2.7662961408,0.0012977919,0,239,504,505,
5.743425005,0.0010681976,1,239,,,
3.8771316998,0.0008941951,1,116,,,
1.8863045358,0.0012657244,0,116,386,387,
7.3944561212,0.0007806839,1,280,,,
5.1515274149,0.0008545113,1,280,,,
0.7346167594,0.0012570994,0,260,374,375,
2.5295570163,0.0007253194,1,260,,,
0.0400453439,0.0003256386,1,166,,,
2.6145452823,0.0012319875,0,166,416,417,
14.0663523892,0.0012049621,0,313,410,411,
1.2613849953,0.0012183484,0,313,388,389,
0.0774289043,0.0012364471,1,214,,,
3.9122196822,0.0004637624,1,214,,,
5.9911903404,0.0008702845,1,125,,,
7.5338268796,0.0008218368,1,125,,,
3.4356340398,0.000919894,1,277,,,
7.7479096551,0.0007506602,1,277,,,
6.9685382512,0.0008658514,1,184,,,
6.3649753041,0.0008856856,1,184,,,
0.0007523431,0.001175986,1,298,,,
3.5941267423,0.0001414516,1,298,,,
6.1644061919,0.0008487437,1,147,,,
6.284225385,0.0008446688,1,147,,,
4.3871708139,0.0007327506,1,278,,,
2.8279474384,0.0008177762,1,278,,,
3.6980419296,0.0008658948,1,287,,,
3.611042678,0.0008710637,1,287,,,
5.3600228275,0.0009321829,1,274,,,
0.1177307716,0.0013555278,0,274,404,405,
2.3842091207,0.0008360563,1,187,,,
0.3552871887,0.0013154405,0,187,480,481,
4.2411430845,0.0013238973,0,306,500,501,
2.8250555774,0.0007638068,1,306,,,
5.9669008174,0.0009334638,1,48,,,
9.9999997391,0.000820417,1,48,,,
2.5834588738,0.0010830957,1,297,,,
3.0574814388,0.0010384277,1,297,,,
0.0073094661,0.0010808792,1,275,,,
0.846473397,0.0003294923,1,275,,,
9.6262781172,0.0009157554,1,234,,,
9.8410963561,0.0009107166,1,234,,,
5.8292320477,0.0008994656,1,279,,,
2.9329185751,0.0011867256,0,279,428,429,
3.136287586,0.0006806042,1,104,,,
0.3591055887,0.0010665876,0,104,362,363,
1.1580928984,0.0014466065,0,183,376,377,
13.4785247979,0.0009342263,1,183,,,
4.872118433,0.0008465025,1,359,,,
7.2200348335,0.0007672252,1,359,,,
7.4634979164,0.0008811424,1,255,,,
7.7995673075,0.0008714933,1,255,,,
0.0015961433,0.0010583036,1,233,,,
4.5925979402,0.0001444986,1,233,,,
0.0009490897,0.001148391,1,35,,,
2.4938301768,0.0001603983,1,35,,,
0.005490193,0.0011729449,1,292,,,
3.9646363236,0.0002262683,1,292,,,
1.4386098314,0.0011577992,0,276,392,393,
2.0067530455,0.0008478069,1,276,,,
2.8759803437,0.0011501505,0,320,436,437,
1.561583787,0.0006594534,1,320,,,
10.6374204182,0.00111641,0,360,458,459,
4.6559001847,0.0010756677,0,360,486,487,
0.0115185179,0.0015080018,0,198,414,415,
8.2502608792,0.0009986349,1,198,,,
5.701416794,0.00079836,1,253,,,
4.4403503771,0.0008498458,1,253,,,
1.9636321838,0.0006292718,1,195,,,
0.3109798606,0.001363372,0,195,492,493,
1.6231354792,0.0010691198,0,289,430,431,
4.0619162188,0.0006648482,1,289,,,
2.3972880294,0.0010524961,1,317,,,
5.6378396113,0.0008499089,1,317,,,
15.1925479674,0.0008481775,1,325,,,
8.1759702765,0.0009902836,1,325,,,
9.3589718895,0.0007790448,1,281,,,
6.91669238,0.0008402235,1,281,,,
1.2732593808,0.0008904293,1,372,,,
1.435209325,0.0008641714,1,372,,,
5.6996345141,0.0009774355,1,43,,,
5.2314047795,0.0009986085,1,43,,,
2.214990543,0.0013387529,0,159,488,489,
4.1590761851,0.0009574821,1,159,,,
6.4450140794,0.0007819268,1,235,,,
6.4114015134,0.0007829496,1,235,,,
1.5884413782,0.000891513,1,148,,,
1.7769746888,0.0008668625,1,148,,,
2.017066796,0.0009310711,1,231,,,
5.1567502943,0.0007363239,1,231,,,
2.2051067577,0.0007493399,1,343,,,
3.1011000212,0.0012227374,0,343,442,443,
3.6761141016,0.0010213049,1,39,,,
2.2151996295,0.0011591762,1,39,,,
1.2821937911,0.0009471094,1,308,,,
4.0097363366,0.0007122125,1,308,,,
0.0007035903,0.0012035064,1,324,,,
7.5476072641,0.0001182568,1,324,,,
5.8041980437,0.0008597968,1,312,,,
9.8902318386,0.0007525403,1,312,,,
11.8456767421,0.0013498398,0,378,456,457,
4.426332247,0.0008548468,1,378,,,
0.7731688594,0.0009833862,1,323,,,
1.2077231485,0.0008796317,1,323,,,
0.0029366373,0.0001468693,1,185,,,
1.3226955305,0.001481228,0,185,460,461,
0.0064840252,0.0010939017,1,83,,,
6.107525904,0.0001974573,1,83,,,
4.0047048763,0.0009540598,1,286,,,
4.1312694968,0.0009466672,1,286,,,
2.4146913956,0.0010220319,1,203,,,
11.1462205514,0.0006972651,1,203,,,
0.6913055546,0.0011131503,0,189,468,469,
0.4712225456,0.0011278301,0,189,450,451,
2.803432615,0.0009626719,1,357,,,
5.1086287031,0.0008285615,1,357,,,
10.6696475907,0.0007381952,1,384,,,
5.4355738349,0.0008737705,1,384,,,
2.9156786548,0.001084038,1,108,,,
11.9363828445,0.0007620987,1,108,,,
6.5909299473,0.0013533076,0,302,496,497,
4.2129873893,0.0009170992,1,302,,,
2.217469707,0.000921357,1,374,,,
3.5816302647,0.0008172825,1,374,,,
0.0111660032,0.0010746065,1,167,,,
6.3174795327,0.0002203373,1,167,,,
4.3341350816,0.0008505117,1,221,,,
6.8989945959,0.000757198,1,221,,,
3.3307070163,0.0009102992,1,405,,,
2.8970770425,0.0009426018,1,405,,,
3.6356263257,0.0008951715,1,202,,,
4.0962362733,0.00086887,1,202,,,
4.684106691,0.00092409,1,269,,,
1.1522283594,0.0012746026,0,269,474,475,
10.6728073463,0.0010481407,1,217,,,
2.1048289934,0.001342789,0,217,510,511,
5.302062959,0.0009036473,1,427,,,
8.5790414002,0.0008012176,1,427,,,
4.3280249246,0.0007476672,1,131,,,
3.4192322835,0.0007930464,1,131,,,
9.1586517038,0.0008076193,1,273,,,
7.5760681705,0.0008468443,1,273,,,
0.0009878518,0.001346746,1,414,,,
3.7918655307,0.0001710982,1,414,,,
0.038213999,0.0010936031,1,376,,,
4.2069522256,0.0003376163,1,376,,,
11.1352583864,0.0010614433,1,419,,,
7.3139260221,0.0011790555,1,419,,,
5.4771497692,0.0007336404,1,155,,,
5.1527036565,0.000744926,1,155,,,
0.0227733686,0.0011170804,1,254,,,
5.4192250371,0.0002844179,1,254,,,
8.1383230271,0.0009044182,1,168,,,
2.8106586148,0.0013738878,0,168,490,491,
7.9631939441,0.0007900018,1,426,,,
4.8874869707,0.0008925417,1,426,,,
0.1117185275,0.00111357,1,77,,,
5.2189561653,0.0004259444,1,77,,,
1.9624299885,0.001042984,0,134,478,479,
3.6130176332,0.0006935354,1,134,,,
6.549938889,0.0008793535,1,447,,,
3.318754044,0.0010422672,1,447,,,
4.4247911102,0.0006241728,1,223,,,
0.7382346456,0.0009766286,1,223,,,
4.1195606406,0.0008185447,1,472,,,
5.5218004093,0.0007607377,1,472,,,
6.7099848154,0.0008796601,1,345,,,
2.7797791813,0.0010964598,1,345,,,
6.6657307242,0.0009753869,1,213,,,
6.7695020002,0.0009716273,1,213,,,
5.068892449,0.0007750655,1,97,,,
7.1929703616,0.0007101329,1,97,,,
1.1025476011,0.0009767254,1,377,,,
8.8108253667,0.0005809218,1,377,,,
3.9450247159,0.0010036659,1,396,,,
3.6220213155,0.0010253305,1,396,,,
1.2747619245,0.0011898569,0,467,502,503,
5.1391581657,0.0008510421,1,467,,,
5.2627267319,0.0008095481,1,383,,,
8.7181860976,0.0012009953,0,383,506,507,
3.0618186613,0.0009584848,1,242,,,
3.6485618346,0.0009173809,1,242,,,
1.0114684309,0.0011706228,1,434,,,
3.8038512333,0.000840619,1,434,,,
9.106065022,0.0007566129,1,272,,,
6.2780758837,0.0008303282,1,272,,,
4.1220967259,0.0010703615,1,346,,,
7.2704400943,0.0009287949,1,346,,,
3.6949498894,0.0009802242,1,490,,,
7.8702950743,0.0008113903,1,490,,,
1.4232935365,0.0010787099,1,314,,,
3.332122347,0.0008720634,1,314,,,
0.2199032311,0.0011486962,1,493,,,
6.7415556009,0.0004881722,1,493,,,
7.7219702755,0.0008588599,1,247,,,
4.871833981,0.0009636764,1,247,,,
9.4201780936,0.0009759177,1,449,,,
6.8469119042,0.0010569496,1,449,,,
